Symbol 1,Symbol 2,APR,SHARPE,price
BMY,IBM,0.057009416679575375,0.5048815251991925,-213.59947368421052
BKNG,CRM,0.057059145938845424,0.36389622020839013,-2299.5405263157895
PG,T,0.05710120011032993,0.5686786312732558,-162.14578947368423
BDX,NKE,0.05714011817861375,0.4213053823276623,-361.23315021052633
ABT,LMT,0.05715955356477376,0.4681532887836179,-540.6820810526316
C,ORCL,0.05716418210905849,0.4150505711425817,-119.63368421052633
ADI,JPM,0.05719780095948446,0.45034236775354564,-280.17839263157896
BMY,KO,0.05722702040392136,0.5958936949290567,-136.909875
AMZN,VRTX,0.05726459900992098,0.38778416653821934,-379.06676315789474
INTC,NOC,0.05727506600359655,0.3910578276235265,-505.18255473684206
LOW,MO,0.057282322654402584,0.44955051063289525,-235.32439378947367
ADP,MO,0.05729200819294511,0.5084063770060675,-261.9756906315789
MMC,MSFT,0.05729727549678865,0.5751220360491757,-414.1073684210526
CB,V,0.057366919496971924,0.5117191021052543,-404.8037557894737
NFLX,NVDA,0.05747797256317333,0.3525392341972902,-361.71520999999996
AVGO,MO,0.057484540147948016,0.41578230526319915,-586.2106101052632
GOOGL,NKE,0.057493335345381924,0.4530565441337518,-2355.0440138947365
CME,DHR,0.05752777671951104,0.4599640062743777,-455.8248178947369
AMD,LLY,0.057677909557546814,0.34979700859412877,-398.3068421052632
CI,GILD,0.057711182007746054,0.4763248926902611,-317.52635652631585
MDLZ,MDT,0.05777566005801682,0.5906002663607608,-153.97731836842107
ABBV,CMCSA,0.05778113830563214,0.4886633945855694,-186.4494736842105
DIS,XOM,0.05780471327260872,0.4002262822454902,-197.82105263157894
BAC,TMUS,0.057869022322063035,0.41861634857435903,-166.4637082105263
AXP,GOOG,0.05787661838664482,0.4126909689658085,-2403.9047368421056
ACN,ANTM,0.057941701586301964,0.49040428932173274,-773.8479084210526
AMT,SBUX,0.05811721647170387,0.48661748264910093,-327.54845315789476
GILD,SO,0.0582352388181373,0.5807946129424634,-132.83245126315788
BAC,MS,0.05831350893727194,0.6649689647658639,-114.33633978947368
MMC,MS,0.058345106919904355,0.5092043135809856,-233.34684210526316
AVGO,COST,0.05835511427967033,0.477696723691119,-1002.2872689473684
BLK,JPM,0.05837674167011131,0.54882269569744,-758.8708736842107
AVGO,MRK,0.058423817832375935,0.41342106193538686,-625.6959563157895
NOC,SO,0.058440408048324066,0.5309667512471169,-536.1883442105263
BAC,NEE,0.05844174169607608,0.40424169471625715,-109.98583242105263
HON,WFC,0.058500668709604575,0.4725241332810711,-230.22473684210527
AXP,MMC,0.05853797106251646,0.4324096775510053,-309.7836842105263
ADI,GOOG,0.05857084328931328,0.5650581847734342,-2404.7831294736848
NFLX,UPS,0.05857256014673218,0.3725158442835467,-365.4168421052632
DUK,RTX,0.05860184581614636,0.5075579680177689,-201.26947368421054
AMT,JPM,0.05867979903493814,0.4415080919831608,-374.67634789473686
BDX,SBUX,0.058726826387419884,0.4559240508255494,-322.36282052631583
MRK,NKE,0.05874731954015,0.45411178910156946,-202.90375389473684
ANTM,MDLZ,0.05885308612348594,0.5279590776953937,-543.8484347368421
BA,RTX,0.05892487407982405,0.45042052832830815,-227.74631578947367
IBM,LMT,0.05910626636035454,0.5123802906167865,-568.3415547368421
CCI,CVX,0.059249534049425456,0.4075130664728025,-342.7077815789474
ACN,BAC,0.059283553792663035,0.4528257485156473,-325.59370821052624
AMT,ZTS,0.05934979276888375,0.5821695490368349,-417.3421373684211
AAPL,LMT,0.05936903109688174,0.44033570121041066,-571.1294494736842
AXP,PLD,0.059416661711737095,0.39770222990502374,-276.0771596315789
BAC,MMM,0.059442453730042644,0.4943395773452414,-174.55476084210528
DIS,NVDA,0.05944661482249458,0.357046757169898,-276.57152578947364
BDX,DIS,0.0594545250666656,0.4259848115236288,-348.47808368421056
HD,PG,0.059473980405453375,0.6159232735613651,-431.52492789473683
MA,VRTX,0.05951566166601485,0.41693217982960423,-604.668947368421
GOOGL,XOM,0.05954232446778884,0.40824654120881004,-2336.396315789473
GS,INTU,0.059640303217286084,0.43041227327251697,-698.373335263158
DHR,GILD,0.0596659262756607,0.5495731660018758,-315.93282284210534
ORCL,T,0.05971089066161017,0.4459985643231143,-90.4642105263158
SO,TMO,0.0597802645281329,0.48070224758365276,-608.8676536842106
DUK,MMM,0.05994228409363522,0.6121383444038453,-246.99631578947373
ABT,UPS,0.059980511604708964,0.4489842874113129,-289.091052631579
ANTM,MO,0.06005521916852552,0.48736542299918406,-531.4033548421053
ORCL,TMO,0.06025261700547846,0.43674201106456834,-607.1129168421054
AMGN,LIN,0.06025449231616964,0.5402635188371501,-557.1058410526316
CAT,VRTX,0.06032571647082796,0.41751760903636087,-475.45368421052626
AMT,MMM,0.06032597063190881,0.5174815364374249,-392.0189794736843
CB,COST,0.06034577585184109,0.4825748470291198,-666.3374399999999
GILD,MDT,0.06039297772105545,0.544378005639689,-153.8545064736842
BA,WMT,0.06040241051637518,0.3756271067325283,-256.32894736842104
CB,WFC,0.06050604827741002,0.49280574154720097,-243.38849263157894
UNP,UPS,0.06051257406802413,0.47611463145932015,-394.50866210526317
NOW,WFC,0.06057492352666527,0.36015425791247757,-513.681052631579
ABT,CSCO,0.06064915668297499,0.5173173699332555,-155.0326315789474
AXP,LOW,0.06069775518245879,0.3971860821347942,-342.9484210526316
UNP,VRTX,0.06072101030184718,0.41979902162449056,-481.24603052631574
CB,GOOG,0.06073978370617139,0.513260801506342,-2448.9284926315795
BA,PFE,0.06074597050062591,0.37654622955121125,-184.16894736842104
ANTM,ZTS,0.06079825975752762,0.5146858280867892,-648.1321189473686
AMD,JNJ,0.060863547434189424,0.3697734678715856,-269.94105263157894
RTX,ZTS,0.06089884393159695,0.4858905720769848,-260.0205263157895
CSCO,SO,0.06096016818583094,0.5305797447802779,-116.06157894736842
ACN,ORCL,0.061040675682785484,0.5053551110151036,-361.19999999999993
TMUS,ZTS,0.06111294881210627,0.5070534251595777,-297.6563157894737
PG,SO,0.06112004527806847,0.7940955501845511,-213.33421052631581
NOW,XOM,0.06124109372351838,0.36336628344011346,-567.7110526315789
MCD,MMM,0.061297598350603444,0.6989988984285105,-383.75751052631585
BLK,COST,0.06140333924973551,0.530642713394257,-1100.8845578947369
HD,TMUS,0.06140755072722848,0.5010933243898016,-422.0154542105263
ANTM,DUK,0.06142723053735066,0.5186212494769323,-589.3810663157896
C,UPS,0.06143326057994947,0.4497440216220255,-228.10105263157897
DUK,SO,0.06154046437034055,1.0637055198108925,-178.48789473684212
ADI,CB,0.06160122713902383,0.5172689696654513,-358.7632010526316
ABT,BLK,0.061647466263603734,0.5594335324802091,-746.6761368421054
BKNG,C,0.06174713125409359,0.4361623557778456,-2175.9926315789476
BMY,QCOM,0.06176035531764956,0.3991720864662067,-208.56178526315787
HD,IBM,0.06185594974247621,0.5031209283916873,-428.2286121052631
PEP,ZTS,0.061872469125512364,0.6511662253875433,-328.7314273684211
QCOM,VRTX,0.0619437127633482,0.3929592917619933,-398.45020631578944
ABBV,INTU,0.061953707182226925,0.4393327567413879,-539.9752631578947
USB,VRTX,0.06201044404262457,0.39183315760339565,-314.51105263157893
CSCO,INTU,0.062011072172027504,0.45095964344973266,-439.361052631579
AVGO,T,0.06201443589788935,0.43298410344831095,-557.9193742105264
AMAT,UNH,0.06202015634338043,0.4043343158534045,-588.6079084210527
DE,SPGI,0.0620671865844189,0.43816986566598704,-674.4321052631578
MSFT,TMUS,0.062119297207178015,0.5140192176685527,-392.8752631578947
BAC,LMT,0.06217435775765301,0.46514702289699766,-464.34999978947366
CCI,NFLX,0.06219116201442376,0.3908328439689686,-361.37041315789475
BMY,MSFT,0.0622272285031964,0.5094673491012924,-336.01947368421054
JNJ,PLD,0.06228516673379958,0.6102478169223066,-294.7297912105263
ADBE,DUK,0.06271283355817414,0.42263133549864784,-507.0315789473684
CME,ZTS,0.06279433303729709,0.5271317685207482,-366.5560252631579
SPGI,ZTS,0.06288723444200972,0.6929357397760183,-499.2494736842105
ABBV,CVX,0.06307243681082642,0.48348322636857644,-313.30999999999995
GS,IBM,0.06310728157634471,0.5635392015321877,-441.7043878947369
C,TMUS,0.06311124544656854,0.4550095169261771,-181.80578947368423
BAC,PG,0.06316502998447482,0.476966085794734,-175.97318189473685
AMGN,TMO,0.06319683360447748,0.5120001713023065,-780.8171273684212
BMY,C,0.06320394244402605,0.47867711641849137,-124.95
AMT,SO,0.06320751438599759,0.591928122709956,-323.5105584210527
KO,SO,0.06320962844906708,0.7455621198055933,-133.34829605263158
IBM,MS,0.06327518878199645,0.5391621424736365,-218.3278947368421
BLK,TMO,0.06339373095650935,0.5101961150084802,-1173.1653694736844
ISRG,LIN,0.06356264352161012,0.4832476804688464,-522.8274200000001
BAC,MDLZ,0.06358272212667715,0.49835680840417124,-95.5942345263158
CRM,GS,0.06361439470999253,0.3994753053230413,-476.60280894736843
MA,V,0.06364483628749795,1.1354772137689404,-542.8647368421052
CMCSA,MRK,0.06366777997700157,0.5275982561994113,-129.7692136842105
CMCSA,JPM,0.06367652454244355,0.5334458497265794,-164.34684210526314
BAC,SPGI,0.06371840874394286,0.44558966636139125,-368.0568661052631
CVX,WFC,0.06379723702326423,0.46358830836290005,-210.2721052631579
ADI,IBM,0.06383900928077035,0.4840121662666521,-295.6431294736842
GOOGL,TMO,0.06386377428725876,0.5117388168910393,-2777.5960747368417
AAPL,BLK,0.06392177174314861,0.5314154819049365,-777.123505263158
ISRG,WMT,0.06399197090058806,0.4410482657860601,-332.4426315789474
C,MRK,0.06410524248372296,0.4778916694698595,-137.97658210526316
JNJ,USB,0.06422469493009086,0.5141599561278157,-224.44052631578947
LMT,PG,0.06434374444888591,0.6333160552298543,-571.6378705263157
BAC,HD,0.06436505858693531,0.451253440172372,-324.2370571578947
HD,JPM,0.06436994728025724,0.4822587830919564,-412.76387526315784
MDLZ,NOC,0.06439618274705028,0.5704669718624327,-525.7362389473684
ADP,SCHW,0.0644463730545064,0.49878976145874293,-278.38656000000003
HON,MRK,0.06446471657422448,0.5650680885192714,-276.5823715789474
BAC,NVDA,0.06449093432674657,0.37909453405836296,-209.05733926315787
CCI,PEP,0.06452517684630155,0.6983804834426262,-337.5660510526316
CSCO,TMO,0.06452786499257201,0.49252297254895333,-581.5218642105265
SBUX,SO,0.0646072622724736,0.532448954468487,-147.44526315789474
MO,SCHW,0.06470386547921914,0.4813073344169354,-114.02386747368422
ORCL,RTX,0.06477139811527022,0.4739436194059042,-164.43421052631578
CI,HD,0.06479762295669089,0.496463439877541,-546.2919910526316
RTX,SO,0.06479781432873621,0.5696534951779341,-166.18894736842105
GOOGL,TMUS,0.06481798862261767,0.5216693547598729,-2372.5531578947366
NKE,UNP,0.06488456773719053,0.5338325672337663,-330.7042549473684
AXP,T,0.06490721491859652,0.4494507557774225,-176.94578947368421
GOOG,NKE,0.06490919321312028,0.5062990903807572,-2362.086119157895
ACN,CSCO,0.06493516857242465,0.5755224387766993,-335.608947368421
JNJ,RTX,0.0649833507815134,0.5883629430140289,-269.5684210526316
INTC,NOW,0.06502134051182673,0.4243713322098415,-512.4447368421053
PEP,SBUX,0.06507621739870495,0.5819310493618634,-238.93774315789477
CB,VRTX,0.06510072521078625,0.4303867651199037,-466.60796631578944
AMGN,MMC,0.06510839120014711,0.5776105597195225,-397.0063157894738
MDT,NKE,0.0651124565074217,0.48995405768539907,-207.33764805263158
DHR,T,0.06515188999553412,0.5099446176734915,-275.3193189473685
AXP,MMM,0.0652777811088201,0.46587123311572426,-296.64263157894743
GS,MCD,0.0653519822057178,0.5734836070003331,-546.915582631579
QCOM,T,0.06535753047260906,0.39834129763927856,-153.81178526315787
ABBV,SPGI,0.06538800059765415,0.5517449532442223,-478.6863157894736
ADI,NVDA,0.06541293986691055,0.44144730642927504,-332.0236026315789
JPM,ZTS,0.06543329323073621,0.4770023985861705,-288.40473684210525
BLK,SPGI,0.06546923648222314,0.5829556733739808,-969.7156105263159
JNJ,LMT,0.06558452779730439,0.6438518719593903,-605.0905021052631
MSFT,UPS,0.06563455597526269,0.4857653166592077,-439.1705263157895
IBM,NOW,0.0656521738932705,0.4032353513719465,-610.0810526315789
INTC,LMT,0.06566115087186475,0.4541390007257057,-470.7052389473684
ABT,RTX,0.06569738339100906,0.48917485871562977,-205.16000000000003
NFLX,RTX,0.06569864545927673,0.3837026947974878,-281.48578947368424
CVX,NOC,0.06572319672653415,0.5063226787827748,-632.8225547368421
ABBV,TMO,0.06573117978813592,0.5107871430316527,-682.1360747368421
CRM,NOC,0.06581720234123023,0.4146993920317697,-637.7172915789473
BDX,INTU,0.06584473466652718,0.4501837178975787,-641.6243994736843
KO,NFLX,0.06586003398326246,0.39958357357050384,-248.64513815789473
ADP,VRTX,0.06586592467314722,0.4714057158982122,-478.32287578947364
AXP,LIN,0.06589228230023347,0.4864461006668471,-469.88320947368425
INTU,MSFT,0.06590083986043949,0.6786795092919826,-655.7573684210527
MS,WMT,0.06590736665967811,0.4884734038377956,-203.06157894736842
T,VZ,0.06595178435138704,0.924696286424286,-71.18263157894737
BDX,HD,0.06612204113948938,0.5445512391649665,-536.5156431578947
BMY,PFE,0.06612301412272004,0.5637869440394931,-126.17315789473685
COST,TMUS,0.06616158209670586,0.5613352001347108,-597.0042105263158
CRM,T,0.06621261070169515,0.41920123732965003,-193.7478947368421
BAC,MMC,0.06622519779910463,0.5101999388288877,-187.6958134736842
GE,VZ,0.06625865391972696,0.4697625066797131,-123.0484210526316
CCI,UPS,0.06628187773641447,0.47303808534315644,-352.786202631579
ANTM,COST,0.06629710397029931,0.5244929376421338,-947.4800136842105
BMY,NFLX,0.06631929978516093,0.41140216275770863,-262.2657894736842
PG,TMO,0.06632143090001019,0.6144528723894805,-678.7944957894738
MMC,SCHW,0.06632452693354107,0.5233059265051837,-218.5705263157895
CSCO,VZ,0.06633923781507245,0.5852670368022187,-95.02526315789474
ANTM,MMM,0.06636437027195163,0.5034316466592311,-622.8089610526317
C,SO,0.06637931982096101,0.507476185346185,-121.38842105263159
LLY,NFLX,0.0663881601228613,0.39128037413884126,-490.4494736842105
BLK,LLY,0.0664130732955075,0.4832112136972131,-939.4503473684211
ANTM,CVS,0.06646542753760332,0.5954081785865898,-576.2247505263158
GOOGL,NOC,0.06648482157291036,0.485153741975851,-2704.9167652631577
BLK,ISRG,0.066495099374966,0.4865278135499392,-845.3761368421053
BAC,TMO,0.06659197386177684,0.4263017807478341,-571.5066250526318
CI,CMCSA,0.06675993397592128,0.5151428497350796,-297.8749578947369
MMM,SO,0.06680469425729751,0.6455653150234705,-211.91578947368424
ADBE,NFLX,0.06687896174967634,0.44054433204110477,-587.2478947368421
CAT,GE,0.06691590766671474,0.4995639724342817,-282.68105263157895
BLK,CVS,0.066969730637918,0.5774670291895758,-729.6292947368422
HD,ISRG,0.06700021609519835,0.46332404495797186,-499.2691384210526
ADBE,ADI,0.06700102263491203,0.5359573256433929,-557.5562873684211
GS,PEP,0.0671410352813604,0.55070020705597,-466.56634157894746
IBM,SCHW,0.06730250999560705,0.4982250802274603,-203.55157894736843
ADBE,MO,0.06730488403449186,0.4268034925118697,-449.0538674736842
JPM,SBUX,0.06741033142075858,0.564373800188622,-198.61105263157896
BAC,CAT,0.06741624544715097,0.5759786398377885,-244.64265557894737
CCI,SO,0.0675268716261963,0.6871375993493507,-246.0735710526316
HON,IBM,0.06755296675093558,0.6603254585198746,-326.6247368421053
MS,PM,0.06756959351818148,0.5501509278360819,-182.71684210526314
CI,SBUX,0.06771843725006366,0.48232248512699477,-332.13916842105266
ANTM,JNJ,0.06778036511032881,0.5822545656725476,-657.6800136842106
AMZN,ANTM,0.06778686829445935,0.4532183391945864,-596.5099347368422
ABT,XOM,0.06781511703600529,0.43759029646662,-206.63894736842104
DE,JNJ,0.06783932242687718,0.49942685006296916,-515.801052631579
INTU,MCD,0.06790708352892705,0.528371109460191,-638.5485631578948
AMGN,NOC,0.06791231919818963,0.5418038704772405,-708.1378178947368
COP,NVDA,0.06794513920196366,0.3771117926462244,-284.9909994736842
JPM,TXN,0.06800196398910363,0.5193072794688541,-285.86789473684206
ISRG,PFE,0.06802812566163419,0.4675126369881914,-260.2826315789474
MDT,NFLX,0.06805590542286444,0.40544887914711675,-279.7262657368421
CI,MS,0.06813022624672849,0.517001460581819,-336.39127368421055
MDT,UPS,0.06815063320050929,0.49026984208618163,-271.14205521052634
IBM,MMM,0.06816575864185737,0.7344736724368911,-278.54631578947374
ADP,AMT,0.06823257730304366,0.6039982338653732,-464.97606578947375
UPS,WMT,0.06830593318271916,0.5082563942043568,-301.4842105263158
ANTM,BMY,0.06831119943135744,0.5783718708353129,-557.8621189473685
DIS,MSFT,0.06839992233376413,0.49813368441243444,-362.6110526315789
BDX,HON,0.06874177475201648,0.570939896476523,-434.9117678947369
CI,DUK,0.06878978983479822,0.573693592494044,-363.18180000000007
BAC,GOOG,0.06880422717889578,0.48070852149644044,-2281.8168661052637
LMT,UPS,0.06881494005638467,0.4792621059727116,-608.42366
CB,MO,0.06887142105126776,0.5865230510819606,-250.26078115789474
JPM,MDT,0.06891402021144732,0.6052212603444501,-215.59521310526316
KO,NEE,0.06895541945459516,0.6275336229298211,-137.28778868421054
CSCO,MA,0.06898152104322874,0.5220296089978284,-383.87315789473683
MCD,T,0.06899782119293763,0.7260159475647577,-264.0606684210527
GS,NVDA,0.0690107887149718,0.3996861996109654,-478.0848610526316
ISRG,PG,0.06907979772596007,0.49470626101520543,-351.0052631578948
MMC,UNP,0.06908273850735225,0.7113594376444466,-369.44550421052634
BA,T,0.0691044719415026,0.4315779339560215,-153.77631578947367
IBM,PLD,0.06911371670500577,0.5622017808017404,-257.98084384210523
GILD,MDLZ,0.06916927319675525,0.8080278026846867,-122.38034599999999
DE,ZTS,0.0692626024924452,0.45839897300580207,-506.25315789473683
NKE,SBUX,0.0692631201074394,0.5704205916372839,-190.35348757894735
DUK,JPM,0.06939001601200245,0.5510168523018143,-229.6536842105263
CMCSA,MO,0.06942272152404683,0.5386804011381657,-90.28386747368421
COST,JNJ,0.06948522763544629,0.6782817012718108,-639.9663157894736
CVS,PFE,0.06948526088832763,0.5596899690651611,-144.5357894736842
DE,USB,0.0694891147187,0.5210765085608784,-390.0752631578947
TMO,VRTX,0.0694914928151047,0.48764783836752584,-802.3176536842107
ANTM,UPS,0.0696053495112392,0.5280931153716136,-661.0131715789474
NFLX,USB,0.06960790432939046,0.39702882562655656,-236.3578947368421
MDT,WMT,0.0696317106920179,0.5861413359674768,-215.79363415789476
GOOGL,WMT,0.06963336810974408,0.5334857806375695,-2363.4999999999995
BKNG,NFLX,0.06964509264783958,0.3852202307156328,-2313.3084210526317
GOOG,MMC,0.06966469326250313,0.6401719117351025,-2400.827368421053
BA,CAT,0.06967429962074512,0.45736956907672105,-343.56105263157895
DE,GE,0.06968256187452893,0.49148664578548557,-413.098947368421
ANTM,MA,0.06972046190354364,0.5186466097377054,-822.1121189473685
LOW,WFC,0.06972911119899527,0.44601188699473593,-228.45210526315788
CB,TMO,0.06975096403092729,0.48687686510043926,-738.6182515789475
NVDA,T,0.06975151341172259,0.38702135323829895,-195.22994684210525
